company_name,country,website,email,phone,address,description,brands_carried,source,source_url,scale,import_frequency,hs_codes,found_at
Porhibited And Restricted Items,kazakhstan,https://www.verykship.com,,,,The only authorized importer is the company Genoa General Trading Company. Shipments of these types of food supplements or nutritional supplements destined ...,,serp,https://www.verykship.com/ups-import/KW/PorhibitedAndRestrictedItems,,,,2026-05-03T16:40:45
Japan Emirates Trading,kazakhstan,https://www.japanemiratestrading.com,info@japanemiratestrading.com,,,"""JET is the sole distributor of Kaminomoto hair care products and other international products for hair care and skin care products in UAE and GCC countries ...",,serp,https://www.japanemiratestrading.com/,,,,2026-05-03T16:40:46
Top Uzbekistan Pharmaceutical Importers 2025,kazakhstan,https://pharmint.net,,,,"Meros Pharm also holds 500+ exclusive pharmaceutical brands—meaning they are the sole distributor or agent for those products. They serve over 7,000 regular ...",,serp,https://pharmint.net/top-pharmaceutical-importers-uzbekistan/,,,,2026-05-03T16:40:46
"Epic Games, Inc. v. Apple Inc.",kazakhstan,https://docs.justia.com,,,,"... sole distributor of iOS apps, Apple collects the money from every iOS user's app 13 purchase, remits only 70% of that payment to the app developer, and ...",,serp,https://docs.justia.com/cases/federal/district-courts/california/candce/4:2020cv05640/364265/1,,,,2026-05-03T16:40:46
Form 10-K for Zevra Therapeutics INC filed 03/09/2026,kazakhstan,https://investors.kempharm.com,,1777801854,,... sole distributor for both MIPLYFFA and OLPRUVA. The Company also enters into arrangements with health care providers and payors that provide ...,,serp,https://investors.kempharm.com/static-files/18fad9c7-ed4f-48b1-830f-b78b932a87ef,,,,2026-05-03T16:40:46
Makeup Wholesale Distributor,kazakhstan,https://beautyjoint.com,wholesale@beautyjoint.com,,,"AUTHORIZED DISTRIBUTOR BRANDS Absolute, Ardell, Beauty Creations, Beauty ... Kazakhstan (+7). Kenya (+254). Kiribati (+686).",,serp,https://beautyjoint.com/pages/wholesale,,,,2026-05-03T16:40:53
Kazakhstan,kazakhstan,https://reg.iteca.kz,,+ 7 727 2583434,,"We are Tengri LLC company, an authorized distributor of United Imaging which develops and manufactures a full portfolio of advanced medical products ...",,serp,https://reg.iteca.kz/list/s/en/auth.aspx?ExhCode=KIHE+2022,,,,2026-05-03T16:40:53
Skin Care,kazakhstan,https://www.biofincosmetics.com,info@biofincosmetics.com,+90 542 385 30 95,,BIOFIN Cosmetics appoints exclusive distributors and authorized partners worldwide. ... authorized distributor network. Contact us for exclusive distribution ...,,serp,https://www.biofincosmetics.com/products-view/129,,,,2026-05-03T16:40:53
Сотрудничество,kazakhstan,https://sinijslon.kz,,,,"Если Вы являетесь производителем/оптовым поставщиком/ официальным дистрибьютором/импортером парфюмерии, косметики или аксессуаров, или поставщиком услуг просим ...",,serp,https://sinijslon.kz/%D1%81%D0%BE%D1%82%D1%80%D1%83%D0%B4%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%BE/,,,,2026-05-03T16:40:55
Защита бренда на маркетплейсах (Brand Protection) в ...,kazakhstan,https://sales-generator.kz,info@sales-generator.kz,,,"Никаких «серых» схем накрутки. Прямые контакты ... Импортер парфюмерии, Шымкент. • Серый ... Казахстан, г. Алматы Очищаем маркетплейсы во всех ...",,serp,https://sales-generator.kz/kz/brand-protection/zhashita-brenda-kz/,,,,2026-05-03T16:40:55
Salvatore Ferragamo Incanto Shine туалетная вода женская ...,kazakhstan,https://am.ozon.com,,20260503095100,,"Мы являемся официальными импортерами парфюмерии бренда Salvatore Ferragamo и работаем напрямую с производителем. На упаковке присутствует уникальный, для ...",,serp,https://am.ozon.com/product/salvatore-ferragamo-incanto-shine-tualetnaya-voda-zhenskaya-50-ml-150192004/,,,,2026-05-03T16:40:55
Парфюм из Дубая в Россию: доставка,kazakhstan,https://rtucargo.com,inforf@rtucargo.com,8 800 55 100 70,,"Среди импортеров парфюмерии постоянно ведутся споры об оптимизации процессов. Как профессионалы, мы разбираем две полярные точки зрения ...",,serp,https://rtucargo.com/emirates-russia/parfyum-iz-dubaya-v-rossiyu-dostavka/,,,,2026-05-03T16:40:55
Производители духов в Беларуси,kazakhstan,http://www.belarusinfo.by,maloritaKOSK@yandex.ru,,,"косметики,бальзам белорусский,белорусские производители косметики,импортер парфюмерии,косметика белорусских производителей,косметика... ... в казахстан ...",,serp,http://www.belarusinfo.by/ru/poisk/%D0%BF%D1%80%D0%BE%D0%B8%D0%B7%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D0%B8%20%D0%B4%D1%83%D1%85%D0%BE%D0%B2.html,,,,2026-05-03T16:40:55
Рейтинг наиболее читаемых сообщений на сайте ИА,kazakhstan,https://riamoda.ru,info@riamoda.ru,+7 965 357 95 50,,2026-04-17 (0) В Казахстане вводят маркировку товаров легкой промышленности ... импортеров парфюмерии и косметики из Италии. 2026-03-30 (0) Совет Федерации ...,,serp,https://riamoda.ru/top.html,,,,2026-05-03T16:40:55
Новости Беларуси сегодня,kazakhstan,https://ctv.by,,,,Продажа парфюмерии и косметики оптом упростилась. Импортеры парфюмерии вздохнут свободно. Отныне разрешена оптовая торговля духами и косметикой без лицензии ...,,serp,https://ctv.by/news?page=23766,,,,2026-05-03T16:40:55
Корейская косметика оптом – от официального ...,kazakhstan,https://cosvery.net,sales@fellix.net,8 (958) 577-25-24,,"Наши преимущества. Мы – один из первых официальных импортёров корейской косметики ... Бренд AOMI эксклюзивный контракт у Fellix Co.,LTD. Бренд Dr. Hedison – ...",,serp,https://cosvery.net/,,,,2026-05-03T16:40:57
Рейтинг поставщиков декоративной косметики,kazakhstan,https://www.postavshhiki.ru,,,,"ООО ""Бьюти Трэвел"" ... Вас приветствует компания Beauty Travel - производитель и импортер корейской косметики.Мы, являемся производителями карбоксидной терапии ...",,serp,https://www.postavshhiki.ru/rejting-postavshchikov?cat=253,,,,2026-05-03T16:40:57
KoreanBestCream — продажа корейской косметики оптом,kazakhstan,https://optlist.ru,,,,"Наша компания является официальным импортером корейской косметики на территории России, Казахстана, Украины, Азербайджана и Молдавии. На сегодняшний день ...",,serp,https://optlist.ru/company/koreanbestcream,,,,2026-05-03T16:40:57
Корейская косметика оптом от производителей и ...,kazakhstan,https://www.optomtovar.ru,,2011 - 2026,,"Компания Главная Дорога является импортером корейской косметики на территорию РФ, работаем с 2006 г. ... Korea в России, Казахстане и Беларуси. Вся ...",,serp,https://www.optomtovar.ru/optom-korejskaya-kosmetika/page-5,,,,2026-05-03T16:40:57
Оптовая компания корейской косметики,kazakhstan,https://2gis.ru,,2026-05-03 09,,"Юнит Трейд косметикс · Оптовая компания корейской косметики. Улица Крамского, 42, Новосибирск ; G&l group iunik · Оптовая компания-импортер корейской косметики.",,serp,https://2gis.ru/novosibirsk/search/%D0%9E%D0%BF%D1%82%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BA%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D1%8F%20%D0%BA%D0%BE%D1%80%D0%B5%D0%B9%D1%81%D0%BA%D0%BE%D0%B9%20%D0%BA%D0%BE%D1%81%D0%BC%D0%B5%D1%82%D0%B8%D0%BA%D0%B8,,,,2026-05-03T16:40:57
Омолаживающая маска Quality 1st The Derma Best ...,kazakhstan,https://www.ozon.ru,,20260503095110,,Наша компания является эксклюзивным импортером японской косметики премиального класса многих японских брендов уже более 25-ти лет. ... Ozon Казахстан · Ozon ...,,serp,https://www.ozon.ru/product/omolazhivayushchaya-maska-quality-1st-the-derma-best-vc100-retinol-5-sht-1603788603/,,,,2026-05-03T16:40:59
Косметика из разных стран (регионов) оптом от ...,kazakhstan,https://www.optoviki.kz,,2010 - 2026,,"НАША КОМПАНИЯ ""BIOCOSMETICS"" ЯВЛЯЕТСЯ ИМПОРТЕРОМ НАТУРАЛЬНОЙ КОСМЕТИКИ «BIO WORLD» НА ТЕРРИТОРИИ КАЗАХСТАНА! БОЛЕЕ 100 ПОЗИЦИИ В АССОРТИМЕНТЕ!!! Доверяй ...",,serp,https://www.optoviki.kz/optom-kosmetika-iz-raznyx-stran-regionov/kazakhstan,,,,2026-05-03T16:41:01
Таможенные особенности ввоза косметики из Европы в ...,kazakhstan,https://tomas.by,,,,Содержание · Таможенные правила Казахстана для импорта косметики · Важные документы для таможенной очистки · Лимиты на ввоз косметики в Казахстан.,,serp,https://tomas.by/articles/tamozhennye-osobennosti-vvoza-kosmetiki-iz-evropy-v-kazahstan/,,,,2026-05-03T16:41:01
K-Beauty Wholesale & Import Solutions,kazakhstan,https://ecosturn.com,,,,"Reach Out to Our Team: · Email: jongtae@ecosturn.com · Phone: +82-10-3654-7914 · Office Hours: Monday – Friday, 09:00 AM – 6:00 PM (KST) ...",,serp,https://ecosturn.com/contact/,,,,2026-05-03T16:41:03
Beauty Corporation Of Kazakhstan Llp,kazakhstan,https://www.thetradevision.com,mywishplan@thetradevision.com,,,"Access comprehensive information on Beauty Corporation Of Kazakhstan Llp., a key importer in Kazakhstan, exclusively on The Trade Vision.",,serp,https://www.thetradevision.com/global/buyer/beauty-corporation-of-kazakhstan-llp/kazakhstan/239242,,,,2026-05-03T16:41:03
Nail manicure cosmetics ( HS Code 3304200000) to mongolia,mongolia,https://eximtradedata.com,,2025-2026,,"Find detailed russia EXPORT Data statistics consisting of the name of nail manicure cosmetics importer in russia with Date, HS code, Product Details ...",,serp,https://eximtradedata.com/search/country-russia/type-export/product-nail-manicure-cosmetics/hscode-3304200000/countryin-mongolia,,,,2026-05-03T16:41:05
Beauty and Wellness Businesses for Sale and Investment in Asia,mongolia,https://www.smergers.com,info@smergers.com,,,"Dhaka-based cosmetics importer and distributor seeks investment to expand inventory, distribution, and market reach. Email; Phone; Google; LinkedIn; Facebook.",,serp,https://www.smergers.com/beauty-and-wellness-businesses-for-sale-and-investment-in-asia/c36s603b/,,,,2026-05-03T16:41:05
Cosmetics import permit,mongolia,https://trade.tanzania.go.tz,info@tantrade.go.tz,,,"To access online service as cosmetics importer, applicants are required to register with Tanzania Foods and Drugs Authority (TFDA) service online portal.",,serp,https://trade.tanzania.go.tz/procedure/101?l=en&includeSearch=true&embed=true,,,,2026-05-03T16:41:05
Beauty Product Shops for Sale and Investment in Asia,mongolia,https://www.smergers.com,info@smergers.com,,,"Dhaka-based cosmetics importer and distributor seeks investment to expand inventory, distribution, and market reach. Email; Phone; Google; LinkedIn; Facebook.",,serp,https://www.smergers.com/beauty-product-shops-for-sale-and-investment-in-asia/c36s497b/,,,,2026-05-03T16:41:05
“нано интернэйшнл” компани импортын салбарт ...,mongolia,https://www.nanointernational.mn,hr@nanointernational.mn,+976 7711 5852,,"Нано Интернэйшнл нь 2018 оны шилдэг импортлогч компаниар мөн шалгарсан билээ. Улс эх орныхоо эдийн засагт үнэтэй хувь нэмэр оруулж, нийгмийн хариуцлагаа ...",,serp,https://www.nanointernational.mn/990/sitem,,,,2026-05-03T16:41:06
Монос Улаанбаатар,mongolia,https://pharmacy.monos.mn,,,,... Монгол улсад албан ёсны эрхтэй үйл ажиллагаа явуулдаг импортлогч ... гоо сайхны бүтээгдэхүүн зэрэг 7000 гаруй нэр төрлийн бүтээгдэхүүнээр үйлчилж байна.,,serp,https://pharmacy.monos.mn/page/introduction,,,,2026-05-03T16:41:06
БИДНИЙ ӨВӨГ ДЭЭДЭС ИХ МОНГОЛ УЛСЫН ҮЕЭС ...,mongolia,https://iis.ac.mn,iis@mas.ac.mn,(2021-2025),,"Манай өвөг дээдэс бол ургамлын амт, чадал, эрдэмд тулгуурлан гадаадаас оруулдаг зарим ургамлыг орлуулж чаддаг байсан. Монголын анагаах ...",,serp,https://iis.ac.mn/post/15653,,,,2026-05-03T16:41:08
Файл татах,mongolia,https://www.parliament.mn,secretariat@parliament.mn,,,Тэрний 10 саяыг нь гадаадаас оруулдаг тогтолцоог бүрдүүлээд өгсөнтэй холбогдуулаад Монсамын бүтээгдэхүүний борлуулалт маш их хэмжээгээр буурсан. ... гоо сайхан ...,,serp,https://www.parliament.mn/files/142da387d2d04482a7be001d8f604e5c/?d=1,,,,2026-05-03T16:41:08
multi-page.txt,mongolia,https://documents1.worldbank.org,documents@worldbank.org,,,"... sole importer, supplier, and distributor of inputs, continues. ASS has been unable to fulfill its role since the collapse of the CMEA trade arrangements ...",,serp,https://documents1.worldbank.org/curated/en/741131468761413734/txt/multi-page.txt,,,,2026-05-03T16:41:11
Miniso,mongolia,https://en.wikipedia.org,bot-traffic@wikimedia.org,,,"... sole importer. Currently, MINISO has a total of 52 branches in Thailand. MINISO currently operates 294 stores in North America and 598 in Latin America ...",,serp,https://en.wikipedia.org/wiki/MINISO,,,,2026-05-03T16:41:11
Shop Top Global Brands Online,mongolia,https://sunbeamventures.in,order@sunbeamventures.com,+91 91881 38752,,Sunbeam Merchantile Ventures Pvt is the authorized importer and distributor for many of these brands in India. ... INR ₹ | Mongolia INR ₹ | Montenegro,,serp,https://sunbeamventures.in/pages/our-brands?srsltid=AfmBOoqlS_GlTINZXdW_4kjk_ObuWj1Z-U2_8kRlJypqBTPmP1GwQqOQ,,,,2026-05-03T16:41:17
"Business directory,distribution,distributor,wholesaler,agent",mongolia,https://www.vanik.com,,+91-9210373801,,"We are Authorized Importer for Japanese, Singapore Surgical Di. VIEWS : 2604 ... Cosmetics Products in Pune, Maharashtra after a long time experience as ...",,serp,https://www.vanik.com/healthcare-and-hospital-supplies/distributor-offers/13?cat_name=indexp_medical&page=33,,,,2026-05-03T16:41:17
Porhibited And Restricted Items,mongolia,https://www.verykship.com,,,,The only authorized importer is the company Genoa General Trading Company. Shipments of these types of food supplements or nutritional supplements destined ...,,serp,https://www.verykship.com/ups-import/KW/PorhibitedAndRestrictedItems,,,,2026-05-03T16:41:17
Coporate,mongolia,https://wettrust.com,,+82-31-719-9260,,Wettrust's all brand sole distributor instagram: @wettruststore. Japan ... COSE COSMETIC (Mongolia). cose.mn. TOP.,,serp,https://wettrust.com/m14.php,,,,2026-05-03T16:41:19
Wholesale High End Makeup Distributors · CosmeticIndex.com,mongolia,https://63.135.127.69,,,,"We export and wholesale beauty products and korean cosmetics, we can ... We are the sole distributor of NYX. We also carry Moira Beauty, LA Girl, LA ...",,serp,https://63.135.127.69/_wholesale-high-end-makeup-distributors,,,,2026-05-03T16:41:19
Distributor Wanted Message Board,mongolia,https://www.globalbx.com,,,,"Distributors Wanted: Totally Natural Skin Care And Cosmetics Distributo ... Distributors Wanted: Required Sole Distributor For Baby Products, Nepal. April ...",,serp,https://www.globalbx.com/m_distributor-wanted.asp,,,,2026-05-03T16:41:19
Delight Supplies,mongolia,https://directory.africa-business.com,sales@africa-business.com,,,"The company is the Sole Distributor in Uganda for cosmetics products based in USA, United Kingdom, Israel and South Africa. We import other recognized ...",,serp,https://directory.africa-business.com/business/ffc7ad683f/Delight-Supplies,,,,2026-05-03T16:41:19
North Korea's 'Singapore shops' expose gap in sanctions ...,mongolia,https://www.seattletimes.com,,,,"He said OCN was the sole distributor of the popular Japanese Pokka brand canned drinks in North Korea from 2000 and 2012, but claimed OCN ...",,serp,https://www.seattletimes.com/business/north-korea-singapore-shops-reveal-familiar-sanction-gaps/,,,,2026-05-03T16:41:19
Naran Group,mongolia,https://brandmine.ai,,,,1995-01-01 Mongolia's first authorized distributor. Naran Trade signs Mongolia's first official distributorships with Schwarzkopf & Henkel and Carlsberg ...,,serp,https://brandmine.ai/brands/naran-group/,,,,2026-05-03T16:41:22
Makeup Wholesale Distributor,mongolia,https://beautyjoint.com,wholesale@beautyjoint.com,,,"AUTHORIZED DISTRIBUTOR BRANDS Absolute, Ardell, Beauty Creations, Beauty ... Mongolia (+976). Montenegro (+382). Montserrat (+ ...",,serp,https://beautyjoint.com/pages/wholesale,,,,2026-05-03T16:41:22
Italian Esthetic Academy & Beauty Supply,mongolia,https://italianestheticbeautysupply.store,info@italianestheticbeautysupply.com,,,"Most orders ship within 1-2 business days. Sourced Direct from Italy. Authorized distributor of Phytosintesi and Biotouch. No middlemen, no markups.",,serp,https://italianestheticbeautysupply.store/,,,,2026-05-03T16:41:22
Buy vanav,mongolia,https://www.asianbeautywholesale.com,,,,AsianBeautyWholesale is an authorized distributor of vanav. Similar items. ECLAIR - LED Therapy Mask 2pcs Bundle Set. beaund - Slenway (x40) (Bulk Box). mommy ...,,serp,https://www.asianbeautywholesale.com/en/vanav-up6-3-colors-6-pcs/info.html/pid.1113448637,,,,2026-05-03T16:41:22
International Distributors,mongolia,https://nutrex.com,info@nutrex.com,32765 888,,Nutrex Research cannot guarantee the quality of the product if not purchased from an authorized distributor. Read our Authorized Reseller Policy. ... Mongolia.,,serp,https://nutrex.com/pages/international-distributors?srsltid=AfmBOoo8IIEP9UeKt4pUVkWb99dHlz9pCw3-ecC0RtYiqwExnkSXpx4b,,,,2026-05-03T16:41:22
"Herbal Henna business directory,distributor,agent,pcd,distribution ...",mongolia,https://www.vanik.com,,+91-9210373801,,"Mongolia, Montenegro ... Please contact us. View Contact Details - Join Vanik Today - Rs. ... (UAE). We are UAE based distributor & importer of cosmetics ...",,serp,https://www.vanik.com/overseas-distributors-details/herbal-henna/141086/index.htm,,,,2026-05-03T16:41:27
Contact Us,mongolia,https://j-beautyproducts.com,,,,"Contact Us. Our company, Ptochopoulos Trade Imports ... Jbeauty Cosmetics is the signature beauty line by Ptochopoulos Trade Imports & Exports Ltd.",,serp,https://j-beautyproducts.com/pages/contact,,,,2026-05-03T16:41:46
"Mongolia Imports from Japan of Essential oils, perfumes ...",mongolia,https://tradingeconomics.com,support@tradingeconomics.com,,,"Mongolia Imports from Japan of Essential oils, perfumes, cosmetics, toileteries was US$5.05 Million during 2023, according to the United Nations COMTRADE ...",,serp,https://tradingeconomics.com/mongolia/imports/japan/essential-oils-perfumes-cosmetics-toileteries,,,,2026-05-03T16:41:51
️Tavan Bogd International LLC,mongolia,https://www.developmentaid.org,,,,Tavan Bogd International LLC has been one of the major importers of well-known global brands in household and beauty product category in Mongolia,,serp,https://www.developmentaid.org/organizations/view/320591/tavan-bogd-international-llc,,,,2026-05-03T16:41:51
List of Buyers & Importers for Cosmetics in Mongolia,mongolia,https://www.trademo.com,customersuccess@trademo.com,,,"Find and discover Cosmetics buyers & importers for all products in Mongolia - Page 2, featuring details on their shipment activities, trade volumes, trading ...",,serp,https://www.trademo.com/mongolia/buyers/cosmetics/2,,,,2026-05-03T16:41:51
Mongolia Cosmetic House Co Ltd Company import History ...,mongolia,https://tradedata.pro,,,,"Mongolia Cosmetic House Co Ltd Company import History Records. Cosmetic House Co Ltd Trade Data from global. Trade Data Pro platform for HS code, ...",,serp,https://tradedata.pro/trade-database-demo/mongolia/import-data/company/cosmetic-house-co-ltd/,,,,2026-05-03T16:41:54
Cosmetics Buyers & Importers in Mongolia,mongolia,https://www.trademo.com,customersuccess@trademo.com,,,"Find and discover Cosmetics buyers & importers for all products in Mongolia, featuring details on their shipment activities, trade volumes, trading partners, ...",,serp,https://www.trademo.com/mongolia/buyers/cosmetics,,,,2026-05-03T16:41:54
